DEPTH,LITHOLOGY
41.3004,IGN
41.3258,IGN
41.3512,IGN
41.3766,IGN
41.402,IGN
41.4274,IGN
41.4528,IGN
41.4782,IGN
41.5036,IGN
41.529,IGN
41.5544,IGN
41.5798,IGN
41.6052,IGN
41.6306,IGN
41.656,IGN
41.6814,IGN
41.7068,IGN
41.7322,IGN
41.7576,IGN
41.783,IGN
41.8084,IGN
41.8338,IGN
41.8592,IGN
41.8846,IGN
41.91,IGN
41.9354,IGN
41.9608,IGN
41.9862,IGN
42.0116,IGN
42.037,IGN
42.0624,IGN
42.0878,IGN
42.1132,IGN
42.1386,IGN
42.164,IGN
42.1894,IGN
42.2148,IGN
42.2402,IGN
42.2656,IGN
42.291,IGN
42.3164,IGN
42.3418,IGN
42.3672,IGN
42.3926,IGN
42.418,IGN
42.4434,IGN
42.4688,IGN
42.4942,IGN
42.5196,IGN
42.545,IGN
42.5704,IGN
42.5958,IGN
42.6212,IGN
42.6466,IGN
42.672,IGN
42.6974,IGN
42.7228,IGN
42.7482,IGN
42.7736,IGN
42.799,IGN
42.8244,IGN
42.8498,IGN
42.8752,IGN
42.9006,IGN
42.926,IGN
42.9514,IGN
42.9768,IGN
43.0022,IGN
43.0276,IGN
43.053,IGN
43.0784,IGN
43.1038,IGN
43.1292,IGN
43.1546,IGN
43.18,IGN
43.2054,IGN
43.2308,IGN
43.2562,IGN
43.2816,IGN
43.307,IGN
43.3324,IGN
43.3578,IGN
43.3832,IGN
43.4086,IGN
43.434,IGN
43.4594,IGN
43.4848,IGN
43.5102,IGN
43.5356,IGN
43.561,IGN
43.5864,IGN
43.6118,IGN
43.6372,IGN
43.6626,IGN
43.688,IGN
43.7134,IGN
43.7388,IGN
43.7642,IGN
43.7896,IGN
43.815,IGN
43.8404,IGN
43.8658,IGN
43.8912,IGN
43.9166,IGN
43.942,IGN
43.9674,IGN
43.9928,IGN
44.0182,IGN
44.0436,IGN
44.069,IGN
44.0944,IGN
44.1198,IGN
44.1452,IGN
44.1706,IGN
44.196,IGN
44.2214,IGN
44.2468,IGN
44.2722,IGN
44.2976,IGN
44.323,IGN
44.3484,IGN
44.3738,IGN
44.3992,IGN
44.4246,IGN
44.45,IGN
44.4754,IGN
44.5008,IGN
44.5262,IGN
44.5516,IGN
44.577,IGN
44.6024,IGN
44.6278,IGN
44.6532,IGN
44.6786,IGN
44.704,IGN
44.7294,IGN
44.7548,IGN
44.7802,IGN
44.8056,IGN
