DEPTH,LITHOLOGY
3431.4,SS
3431.55,SS
3431.7,SS
3431.85,SS
3432,SS
3432.15,SS
3432.3,SS
3432.45,SS
3432.6,SS
3432.75,SS
3432.9,SS
3433.05,SS
3433.2,SS
3433.35,SS
3433.5,SS
3433.65,SS
3433.8,SS
3433.95,SS
3434.1,IGN
3434.25,IGN
3434.4,IGN
3434.55,IGN
3434.7,IGN
3434.85,IGN
3435,IGN
3435.15,IGN
3435.3,IGN
3435.45,IGN
3435.6,IGN
3435.75,IGN
3435.9,IGN
3436.05,IGN
3436.2,IGN
3436.35,IGN
3436.5,IGN
3436.65,IGN
3436.8,IGN
3436.95,IGN
3437.1,IGN
3437.25,IGN
3437.4,IGN
3437.55,IGN
3437.7,IGN
3437.85,IGN
3438,IGN
3438.15,IGN
3438.3,IGN
3438.45,IGN
3438.6,IGN
3438.75,IGN
3438.9,IGN
3439.05,IGN
3439.2,IGN
3439.35,IGN
3439.5,IGN
3439.65,IGN
3439.8,IGN
3439.95,IGN
3440.1,IGN
3440.25,IGN
3440.4,IGN
3440.55,IGN
3440.7,IGN
3440.85,IGN
3441,IGN
3441.15,IGN
3441.3,IGN
3441.45,IGN
3441.6,IGN
3441.75,IGN
3441.9,IGN
3442.05,ST
3442.2,ST
3442.35,ST
3442.5,ST
3442.65,ST
3442.8,ST
3442.95,ST
3443.1,ST
3443.25,ST
3443.4,ST
3443.55,ST
3443.7,ST
3443.85,ST
3444,ST
3444.15,ST
3444.3,ST
3444.45,ST
3444.6,ST
3444.75,ST
3444.9,ST
3445.05,SS
3445.2,SS
3445.35,SS
3445.5,SS
3445.65,SS
3445.8,SS
3445.95,SS
3446.1,SS
3446.25,SS
3446.4,SS
3446.55,SS
3446.7,SS
3446.85,SS
3447,SS
3447.15,SS
3447.3,SS
3447.45,SS
3447.6,SS
3447.75,SS
3447.9,SS
3448.05,SS
3448.2,SS
3448.35,SS
3448.5,SS
3448.65,SS
3448.8,SS
3448.95,SS
3449.1,SS
3449.25,SS
