DEPTH,LITHOLOGY
4096.75584,DMT
4096.83712,DMT
4096.9184,DMT
4096.99968,DMT
4097.08096,DMT
4097.16224,DMT
4097.24352,DMT
4097.3248,DMT
4097.40608,DMT
4097.48736,DMT
4097.56864,DMT
4097.64992,DMT
4097.7312,DMT
4097.81248,DMT
4097.89376,DMT
4097.97504,DMT
4098.05632,DMT
4098.1376,DMT
4098.21888,DMT
4098.30016,DMT
4098.38144,DMT
4098.46272,DMT
4098.544,DMT
4098.62528,DMT
4098.70656,DMT
4098.78784,DMT
4098.86912,DMT
4098.9504,DMT
4099.03168,DMT
4099.11296,DMT
4099.19424,DMT
4099.27552,DMT
4099.3568,DMT
4099.43808,DMT
4099.51936,DMT
4099.60064,DMT
4099.68192,DMT
4099.7632,DMT
4099.84448,DMT
4099.92576,DMT
4100.00704,DMT
4100.08832,DMT
4100.1696,DMT
4100.25088,DMT
4100.33216,DMT
4100.41344,DMT
4100.49472,DMT
4100.576,DMT
4100.65728,DMT
4100.73856,DMT
4100.81984,DMT
4100.90112,DMT
4100.9824,DMT
4101.06368,DMT
4101.14496,DMT
4101.22624,DMT
4101.30752,DMT
4101.3888,DMT
4101.47008,DMT
4101.55136,DMT
4101.63264,DMT
4101.71392,DMT
4101.7952,DMT
4101.87648,DMT
4101.95776,DMT
4102.03904,DMT
4102.12032,DMT
4102.2016,DMT
4102.28288,DMT
4102.36416,DMT
4102.44544,DMT
4102.52672,DMT
4102.608,DMT
4102.68928,DMT
4102.77056,DMT
4102.85184,DMT
4102.93312,DMT
4103.0144,DMT
4103.09568,DMT
4103.17696,DMT
4103.25824,DMT
4103.33952,DMT
4103.4208,DMT
4103.50208,DMT
4103.58336,DMT
4103.66464,DMT
4103.74592,DMT
4103.8272,DMT
4103.90848,DMT
4103.98976,DMT
4104.07104,SS
4104.15232,SS
4104.2336,SS
4104.31488,SS
4104.39616,SS
4104.47744,SS
4104.55872,SS
4104.64,SS
4104.72128,SS
4104.80256,SS
4104.88384,SS
4104.96512,SS
4105.0464,SS
4105.12768,SS
4105.20896,SS
4105.29024,SS
4105.37152,SS
4105.4528,SS
4105.53408,SS
4105.61536,SS
4105.69664,SS
4105.77792,SS
4105.8592,SS
4105.94048,SS
4106.02176,SS
4106.10304,SS
4106.18432,SS
4106.2656,SS
4106.34688,SS
4106.42816,SS
4106.50944,SS
4106.59072,SS
4106.672,SS
4106.75328,SS
4106.83456,SS
4106.91584,SS
4106.99712,SS
4107.0784,SS
4107.15968,SS
4107.24096,SS
4107.32224,SS
4107.40352,SS
4107.4848,SS
4107.56608,SS
4107.64736,SS
4107.72864,SS
4107.80992,SS
4107.8912,SS
4107.97248,SS
4108.05376,SS
4108.13504,SS
4108.21632,SS
4108.2976,SS
4108.37888,SS
4108.46016,SS
4108.54144,SS
4108.62272,SS
4108.704,SS
4108.78528,SS
4108.86656,SS
4108.94784,SS
4109.02912,SS
4109.1104,SS
4109.19168,SS
4109.27296,SS
4109.35424,SS
4109.43552,SS
4109.5168,SS
4109.59808,SS
4109.67936,SS
4109.76064,SS
4109.84192,SS
4109.9232,SS
4110.00448,SS
4110.08576,SS
4110.16704,SS
4110.24832,SS
4110.3296,SS
4110.41088,SS
4110.49216,SS
4110.57344,SS
4110.65472,SS
4110.736,SS
4110.81728,SS
4110.89856,SS
4110.97984,SS
4111.06112,SS
4111.1424,SS
4111.22368,SS
4111.30496,SS
4111.38624,SS
4111.46752,SS
4111.5488,SS
4111.63008,SS
4111.71136,SS
4111.79264,SS
4111.87392,SS
4111.9552,SS
4112.03648,SS
4112.11776,SS
4112.19904,SS
4112.28032,SS
4112.3616,SS
4112.44288,SS
4112.52416,SS
4112.60544,SS
4112.68672,SS
4112.768,SS
4112.84928,SS
4112.93056,SS
4113.01184,SS
4113.09312,SS
4113.1744,SS
4113.25568,SS
